ID,Promoter,Value,Gene origin,Gene.origin.1,Gene type,Cell type ,Experiment
3695,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,12
3696,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,12
3697,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,13
3698,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,13
3699,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,13
3700,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,13
3701,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,13
3702,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,13
3703,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,13
3704,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,13
3705,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,14
3706,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,14
3707,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,14
3708,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,14
3709,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,14
3710,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,14
3711,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,14
3712,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,14
3713,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,15
3714,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,15
3715,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,15
3716,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,15
3717,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,15
3718,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,15
3719,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,15
3720,*PxU6.1,NA,P.xylostella,P.xylostella,U6,Aag2,15
3721,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,1
3722,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,1
3723,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,1
3724,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,1
3725,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,1
3726,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,1
3727,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,1
3728,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,1
3729,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,2
3730,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,2
3731,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,2
3732,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,2
3733,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,2
3734,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,2
3735,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,2
3736,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,2
3737,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,3
3738,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,3
3739,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,3
3740,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,3
3741,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,3
3742,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,3
3743,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,3
3744,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,3
3745,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,4
3746,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,4
3747,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,4
3748,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,4
3749,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,4
3750,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,4
3751,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,4
3752,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,4
3753,*PxU6.3,0.902591797,P.xylostella,P.xylostella,U6,Aag2,5
3754,*PxU6.3,0.770738821,P.xylostella,P.xylostella,U6,Aag2,5
3755,*PxU6.3,0.756674563,P.xylostella,P.xylostella,U6,Aag2,5
3756,*PxU6.3,0.720496224,P.xylostella,P.xylostella,U6,Aag2,5
3757,*PxU6.3,0.673324696,P.xylostella,P.xylostella,U6,Aag2,5
3758,*PxU6.3,0.584009624,P.xylostella,P.xylostella,U6,Aag2,5
3759,*PxU6.3,0.687660868,P.xylostella,P.xylostella,U6,Aag2,5
3760,*PxU6.3,1.052159461,P.xylostella,P.xylostella,U6,Aag2,5
3761,*PxU6.3,2.050432058,P.xylostella,P.xylostella,U6,Aag2,6
3762,*PxU6.3,0.670134447,P.xylostella,P.xylostella,U6,Aag2,6
3763,*PxU6.3,0.667774703,P.xylostella,P.xylostella,U6,Aag2,6
3764,*PxU6.3,0.522236262,P.xylostella,P.xylostella,U6,Aag2,6
3765,*PxU6.3,0.579794935,P.xylostella,P.xylostella,U6,Aag2,6
3766,*PxU6.3,0.62827999,P.xylostella,P.xylostella,U6,Aag2,6
3767,*PxU6.3,0.813141365,P.xylostella,P.xylostella,U6,Aag2,6
3768,*PxU6.3,1.428001566,P.xylostella,P.xylostella,U6,Aag2,6
3769,*PxU6.3,7.766111621,P.xylostella,P.xylostella,U6,Aag2,7
3770,*PxU6.3,2.738493884,P.xylostella,P.xylostella,U6,Aag2,7
3771,*PxU6.3,3.217963303,P.xylostella,P.xylostella,U6,Aag2,7
3772,*PxU6.3,2.86112844,P.xylostella,P.xylostella,U6,Aag2,7
3773,*PxU6.3,2.222840979,P.xylostella,P.xylostella,U6,Aag2,7
3774,*PxU6.3,2.401885321,P.xylostella,P.xylostella,U6,Aag2,7
3775,*PxU6.3,2.547998471,P.xylostella,P.xylostella,U6,Aag2,7
3776,*PxU6.3,2.720148318,P.xylostella,P.xylostella,U6,Aag2,7
3777,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,8
3778,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,8
3779,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,8
3780,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,8
3781,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,8
3782,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,8
3783,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,8
3784,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,8
3785,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,9
3786,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,9
3787,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,9
3788,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,9
3789,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,9
3790,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,9
3791,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,9
3792,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,9
3793,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,10
3794,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,10
3795,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,10
3796,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,10
3797,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,10
3798,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,10
3799,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,10
3800,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,10
3801,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,11
3802,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,11
3803,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,11
3804,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,11
3805,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,11
3806,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,11
3807,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,11
3808,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,11
3809,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,12
3810,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,12
3811,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,12
3812,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,12
3813,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,12
3814,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,12
3815,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,12
3816,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,12
3817,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,13
3818,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,13
3819,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,13
3820,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,13
3821,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,13
3822,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,13
3823,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,13
3824,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,13
3825,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,14
3826,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,14
3827,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,14
3828,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,14
3829,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,14
3830,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,14
3831,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,14
3832,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,14
3833,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,15
3834,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,15
3835,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,15
3836,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,15
3837,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,15
3838,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,15
3839,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,15
3840,*PxU6.3,NA,P.xylostella,P.xylostella,U6,Aag2,15
3841,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,1
3842,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,1
3843,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,1
3844,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,1
3845,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,1
3846,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,1
3847,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,1
3848,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,1
3849,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,2
3850,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,2
3851,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,2
3852,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,2
3853,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,2
3854,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,2
3855,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,2
3856,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,2
3857,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,3
3858,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,3
3859,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,3
3860,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,3
3861,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,3
3862,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,3
3863,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,3
3864,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,3
3865,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,4
3866,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,4
3867,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,4
3868,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,4
3869,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,4
3870,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,4
3871,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,4
3872,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,4
3873,*PxU6.5,1.057733195,P.xylostella,P.xylostella,U6,Aag2,5
3874,*PxU6.5,0.659728605,P.xylostella,P.xylostella,U6,Aag2,5
3875,*PxU6.5,0.749195292,P.xylostella,P.xylostella,U6,Aag2,5
3876,*PxU6.5,0.741094166,P.xylostella,P.xylostella,U6,Aag2,5
3877,*PxU6.5,0.636841501,P.xylostella,P.xylostella,U6,Aag2,5
3878,*PxU6.5,0.596115635,P.xylostella,P.xylostella,U6,Aag2,5
3879,*PxU6.5,0.655551377,P.xylostella,P.xylostella,U6,Aag2,5
3880,*PxU6.5,0.892753183,P.xylostella,P.xylostella,U6,Aag2,5
3881,*PxU6.5,2.09964365,P.xylostella,P.xylostella,U6,Aag2,6
3882,*PxU6.5,0.740511813,P.xylostella,P.xylostella,U6,Aag2,6
3883,*PxU6.5,0.77377888,P.xylostella,P.xylostella,U6,Aag2,6
3884,*PxU6.5,0.797204412,P.xylostella,P.xylostella,U6,Aag2,6
3885,*PxU6.5,0.70011787,P.xylostella,P.xylostella,U6,Aag2,6
3886,*PxU6.5,0.711977026,P.xylostella,P.xylostella,U6,Aag2,6
3887,*PxU6.5,0.757477092,P.xylostella,P.xylostella,U6,Aag2,6
3888,*PxU6.5,1.511287038,P.xylostella,P.xylostella,U6,Aag2,6
3889,*PxU6.5,6.189914373,P.xylostella,P.xylostella,U6,Aag2,7
3890,*PxU6.5,3.141811927,P.xylostella,P.xylostella,U6,Aag2,7
3891,*PxU6.5,2.917781346,P.xylostella,P.xylostella,U6,Aag2,7
3892,*PxU6.5,3.243851682,P.xylostella,P.xylostella,U6,Aag2,7
3893,*PxU6.5,2.059507645,P.xylostella,P.xylostella,U6,Aag2,7
3894,*PxU6.5,2.601492355,P.xylostella,P.xylostella,U6,Aag2,7
3895,*PxU6.5,2.996623853,P.xylostella,P.xylostella,U6,Aag2,7
3896,*PxU6.5,2.83461315,P.xylostella,P.xylostella,U6,Aag2,7
3897,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,8
3898,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,8
3899,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,8
3900,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,8
3901,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,8
3902,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,8
3903,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,8
3904,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,8
3905,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,9
3906,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,9
3907,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,9
3908,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,9
3909,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,9
3910,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,9
3911,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,9
3912,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,9
3913,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,10
3914,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,10
3915,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,10
3916,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,10
3917,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,10
3918,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,10
3919,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,10
3920,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,10
3921,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,11
3922,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,11
3923,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,11
3924,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,11
3925,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,11
3926,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,11
3927,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,11
3928,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,11
3929,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,12
3930,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,12
3931,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,12
3932,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,12
3933,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,12
3934,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,12
3935,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,12
3936,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,12
3937,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,13
3938,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,13
3939,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,13
3940,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,13
3941,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,13
3942,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,13
3943,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,13
3944,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,13
3945,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,14
3946,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,14
3947,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,14
3948,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,14
3949,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,14
3950,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,14
3951,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,14
3952,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,14
3953,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,15
3954,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,15
3955,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,15
3956,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,15
3957,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,15
3958,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,15
3959,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,15
3960,*PxU6.5,NA,P.xylostella,P.xylostella,U6,Aag2,15
3961,*AeU6.702,64.68172441,Ae.aegypti,Ae.aegypti,U6,U4,1
3962,*AeU6.702,73.7941066,Ae.aegypti,Ae.aegypti,U6,U4,1
3963,*AeU6.702,74.69163874,Ae.aegypti,Ae.aegypti,U6,U4,1
3964,*AeU6.702,78.44837364,Ae.aegypti,Ae.aegypti,U6,U4,1
3965,*AeU6.702,77.28972272,Ae.aegypti,Ae.aegypti,U6,U4,1
3966,*AeU6.702,71.55918127,Ae.aegypti,Ae.aegypti,U6,U4,1
3967,*AeU6.702,63.77172293,Ae.aegypti,Ae.aegypti,U6,U4,1
3968,*AeU6.702,58.25866008,Ae.aegypti,Ae.aegypti,U6,U4,1
3969,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
3970,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
3971,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
3972,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
3973,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
3974,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
3975,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
3976,*AeU6.702,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
3977,*AeU6.702,0.006666667,Ae.aegypti,Ae.aegypti,U6,U4,3
3978,*AeU6.702,0.001053381,Ae.aegypti,Ae.aegypti,U6,U4,3
3979,*AeU6.702,0.003351127,Ae.aegypti,Ae.aegypti,U6,U4,3
3980,*AeU6.702,0.003081851,Ae.aegypti,Ae.aegypti,U6,U4,3
3981,*AeU6.702,0.001048636,Ae.aegypti,Ae.aegypti,U6,U4,3
3982,*AeU6.702,0.000749703,Ae.aegypti,Ae.aegypti,U6,U4,3
3983,*AeU6.702,0.000293001,Ae.aegypti,Ae.aegypti,U6,U4,3
3984,*AeU6.702,0.000586002,Ae.aegypti,Ae.aegypti,U6,U4,3
3985,*AeU6.702,15.80151327,Ae.aegypti,Ae.aegypti,U6,U4,4
3986,*AeU6.702,28.61276115,Ae.aegypti,Ae.aegypti,U6,U4,4
3987,*AeU6.702,24.89573687,Ae.aegypti,Ae.aegypti,U6,U4,4
3988,*AeU6.702,19.60796725,Ae.aegypti,Ae.aegypti,U6,U4,4
3989,*AeU6.702,18.7721965,Ae.aegypti,Ae.aegypti,U6,U4,4
3990,*AeU6.702,14.68469791,Ae.aegypti,Ae.aegypti,U6,U4,4
3991,*AeU6.702,11.78651609,Ae.aegypti,Ae.aegypti,U6,U4,4
3992,*AeU6.702,17.45855449,Ae.aegypti,Ae.aegypti,U6,U4,4
3993,AeU6.763,15.63047762,Ae.aegypti,Ae.aegypti,U6,U4,1
3994,AeU6.763,12.6818802,Ae.aegypti,Ae.aegypti,U6,U4,1
3995,AeU6.763,11.34829472,Ae.aegypti,Ae.aegypti,U6,U4,1
3996,AeU6.763,12.92362675,Ae.aegypti,Ae.aegypti,U6,U4,1
3997,AeU6.763,12.72583329,Ae.aegypti,Ae.aegypti,U6,U4,1
3998,AeU6.763,12.27606742,Ae.aegypti,Ae.aegypti,U6,U4,1
3999,AeU6.763,13.76769931,Ae.aegypti,Ae.aegypti,U6,U4,1
4000,AeU6.763,15.16310081,Ae.aegypti,Ae.aegypti,U6,U4,1
4001,AeU6.763,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4002,AeU6.763,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4003,AeU6.763,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4004,AeU6.763,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4005,AeU6.763,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4006,AeU6.763,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4007,AeU6.763,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4008,AeU6.763,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4009,AeU6.763,0.014788849,Ae.aegypti,Ae.aegypti,U6,U4,3
4010,AeU6.763,0.012442467,Ae.aegypti,Ae.aegypti,U6,U4,3
4011,AeU6.763,0.008638197,Ae.aegypti,Ae.aegypti,U6,U4,3
4012,AeU6.763,0.008569395,Ae.aegypti,Ae.aegypti,U6,U4,3
4013,AeU6.763,0.018565836,Ae.aegypti,Ae.aegypti,U6,U4,3
4014,AeU6.763,0.014086595,Ae.aegypti,Ae.aegypti,U6,U4,3
4015,AeU6.763,0.009297746,Ae.aegypti,Ae.aegypti,U6,U4,3
4016,AeU6.763,0.009660735,Ae.aegypti,Ae.aegypti,U6,U4,3
4017,AeU6.763,4.886590062,Ae.aegypti,Ae.aegypti,U6,U4,4
4018,AeU6.763,5.124063806,Ae.aegypti,Ae.aegypti,U6,U4,4
4019,AeU6.763,4.252597967,Ae.aegypti,Ae.aegypti,U6,U4,4
4020,AeU6.763,4.226357425,Ae.aegypti,Ae.aegypti,U6,U4,4
4021,AeU6.763,3.487867307,Ae.aegypti,Ae.aegypti,U6,U4,4
4022,AeU6.763,3.446019198,Ae.aegypti,Ae.aegypti,U6,U4,4
4023,AeU6.763,4.412720497,Ae.aegypti,Ae.aegypti,U6,U4,4
4024,AeU6.763,3.704690006,Ae.aegypti,Ae.aegypti,U6,U4,4
4025,*AeU6.774,20.29594211,Ae.aegypti,Ae.aegypti,U6,U4,1
4026,*AeU6.774,20.56272467,Ae.aegypti,Ae.aegypti,U6,U4,1
4027,*AeU6.774,20.84781411,Ae.aegypti,Ae.aegypti,U6,U4,1
4028,*AeU6.774,19.81597802,Ae.aegypti,Ae.aegypti,U6,U4,1
4029,*AeU6.774,18.45081834,Ae.aegypti,Ae.aegypti,U6,U4,1
4030,*AeU6.774,16.37885221,Ae.aegypti,Ae.aegypti,U6,U4,1
4031,*AeU6.774,18.26517451,Ae.aegypti,Ae.aegypti,U6,U4,1
4032,*AeU6.774,20.96125332,Ae.aegypti,Ae.aegypti,U6,U4,1
4033,*AeU6.774,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4034,*AeU6.774,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4035,*AeU6.774,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4036,*AeU6.774,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4037,*AeU6.774,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4038,*AeU6.774,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4039,*AeU6.774,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4040,*AeU6.774,NA,Ae.aegypti,Ae.aegypti,U6,U4,2
4041,*AeU6.774,0.000676157,Ae.aegypti,Ae.aegypti,U6,U4,3
4042,*AeU6.774,0.001264531,Ae.aegypti,Ae.aegypti,U6,U4,3
4043,*AeU6.774,0.000622776,Ae.aegypti,Ae.aegypti,U6,U4,3
4044,*AeU6.774,0.000710558,Ae.aegypti,Ae.aegypti,U6,U4,3
4045,*AeU6.774,0.000973903,Ae.aegypti,Ae.aegypti,U6,U4,3
4046,*AeU6.774,0.0005172,Ae.aegypti,Ae.aegypti,U6,U4,3
4047,*AeU6.774,0.001096085,Ae.aegypti,Ae.aegypti,U6,U4,3
4048,*AeU6.774,0.000857651,Ae.aegypti,Ae.aegypti,U6,U4,3
